TRAVEL_MODE,ORIGIN_SUBZONE,DESTINATION_SUBZONE,COUNT,TRIP_DISTANCE
PT,JESZ05,BPSZ03,1,6.560208836554459
WK,BMSZ17,BMSZ01,1,2.6053929255487533
PT,QTSZ05,WCSZ01,1,16.20233546179008
PT,KLSZ02,GLSZ02,1,1.7798174330711065
VH,AMSZ03,SGSZ02,1,1.547212112935673
PT,BKSZ09,BTSZ02,1,3.8004212864710514
PT,SESZ06,SESZ04,1,1.4130001556698468
PT,BDSZ06,BDSZ06,1,0.0
PT,WDSZ04,QTSZ10,1,14.060675341445647
VH,PGSZ04,SGSZ04,1,6.101601691667444
WK,DTSZ11,DTSZ11,1,0.0
VH,PGSZ03,PGSZ04,1,1.813530848549925
PT,PGSZ02,ORSZ03,1,13.87593538461149
PT,QTSZ02,DTSZ06,1,7.125725463375734
PT,AMSZ03,BSSZ03,1,1.6323305680531304
PT,JWSZ02,JESZ04,1,2.6527121244681977
PT,ORSZ03,NVSZ01,1,3.030301431746611
PT,SGSZ06,OTSZ03,1,8.576989849121452
PT,SBSZ01,BMSZ05,1,18.65925138488973
PT,CKSZ03,CLSZ04,1,7.748648521561396
WK,BKSZ04,BKSZ05,1,1.1230550579414724
PT,BKSZ09,BPSZ07,1,2.5881679718000545
WK,MPSZ03,BDSZ07,1,2.208686361486312
PT,BPSZ05,DTSZ02,1,13.400645284957236
VH,CKSZ06,DTSZ01,1,16.487903143429474
VH,SGSZ06,DTSZ09,1,8.925782714820569
PT,WDSZ01,WDSZ02,1,0.7905033315597753
PT,CLSZ04,RCSZ10,1,9.78130709661094
VH,BMSZ17,PGSZ03,1,16.679434928214757
VH,KLSZ06,SESZ06,1,9.575669145656043
PT,ORSZ02,BSSZ01,1,5.814905738335073
PT,DTSZ03,TPSZ08,1,5.4076385322503535
VH,GLSZ05,SGSZ03,1,6.964159398376554
WK,DTSZ01,RCSZ10,1,0.3428190544339364
PT,HGSZ05,CLSZ06,1,15.227562424202688
VH,AMSZ10,NVSZ01,1,6.70029309042011
PT,KLSZ08,WDSZ06,1,16.969144833240964
VH,HGSZ07,NVSZ01,1,5.26592267317842
VH,TMSZ04,OTSZ01,1,14.132450149863754
VH,WDSZ04,YSSZ09,1,4.132492397068411
PT,GLSZ02,GLSZ02,1,0.0
PT,YSSZ04,OTSZ01,1,14.773069039439902
PT,TMSZ03,TMSZ05,1,4.262471447978868
PT,YSSZ09,PGSZ04,1,9.796672246329212
VH,OTSZ03,SGSZ03,1,11.00469854117025
PT,HGSZ08,HGSZ07,1,1.4564913024819
PT,SGSZ05,KLSZ06,1,4.2108586291389924
PT,SRSZ01,KLSZ06,1,3.277407211613247
VH,JWSZ09,JWSZ09,1,0.0
PT,MUSZ03,DTSZ03,1,1.2436282452059544
PT,BMSZ05,TMSZ04,1,14.899343492840904
VH,SESZ03,SESZ02,1,0.9264025278629129
PT,SGSZ03,TMSZ03,1,7.526136007069231
PT,WDSZ03,MUSZ01,1,16.548095157345383
PT,YSSZ06,CKSZ03,1,8.68853978490832
VH,TMSZ02,BDSZ04,1,3.1599829379376176
PT,RVSZ05,ORSZ02,1,1.3766152058679595
PT,BKSZ05,BTSZ01,1,2.1505630256045407
PT,GLSZ04,CHSZ03,1,13.555510697111119
VH,QTSZ14,KLSZ05,1,9.391855283878796
PT,TNSZ02,TPSZ01,1,5.189066699996204
VH,BPSZ05,BKSZ01,1,1.2221236874947188
VH,HGSZ03,SGSZ04,1,3.733068176976207
PT,BSSZ01,QTSZ08,1,8.0417772866973
PT,QTSZ08,TMSZ02,1,18.868564424242766
PT,JESZ05,BPSZ04,1,6.024041207689825
PT,YSSZ09,YSSZ09,1,0.0
WK,SESZ06,SESZ03,1,2.3877316708630167
PT,WDSZ06,WDSZ02,1,1.786133057081358
WK,BTSZ08,BTSZ08,1,0.0
PT,NVSZ03,HGSZ06,1,6.824790810153412
PT,HGSZ08,WDSZ01,1,15.572064676082642
PT,JWSZ08,BTSZ01,1,8.556310483452535
PT,QTSZ13,SBSZ03,1,18.250176254393736
PT,DTSZ02,GLSZ05,1,5.714035671914394
PT,BDSZ04,BDSZ04,1,0.0
PT,NVSZ02,HGSZ07,1,6.532715006801925
PT,SESZ05,DTSZ05,1,12.055965246579374
PT,PRSZ06,YSSZ04,1,15.480563993367378
PT,PRSZ03,DTSZ05,1,14.581348508611656
VH,BMSZ02,BMSZ14,1,0.5559036854082744
VH,SGSZ04,BSSZ01,1,3.8631900924518154
PT,JESZ05,CLSZ05,1,2.32514081159075
PT,AMSZ06,BTSZ03,1,8.073530877471015
PT,BPSZ01,BPSZ03,1,1.1920001600727563
VH,CHSZ03,PGSZ03,1,13.099665252929867
PT,TMSZ04,TMSZ04,1,0.0
PT,DTSZ08,SGSZ03,1,10.989056797422394
WK,BPSZ05,BPSZ03,1,1.1253728669166327
PT,AMSZ01,AMSZ02,1,0.8098454795607932
PT,AMSZ10,SGSZ03,1,3.2587432290430534
PT,WDSZ02,WDSZ01,1,0.7905033315597753
WK,NVSZ02,NVSZ02,1,0.0
WK,OTSZ03,BMSZ05,1,1.0064294142100676
PT,WDSZ09,WDSZ03,1,2.578784998326383
WK,BDSZ03,BDSZ03,1,0.0
VH,CKSZ04,JWSZ09,1,5.957949924506363
PT,AMSZ10,SBSZ03,1,7.466557562876986
VH,BPSZ01,CKSZ01,1,0.8040432852062875
VH,SGSZ04,SESZ03,1,4.711070160353131
PT,TNSZ01,NVSZ02,1,2.0952290423453896
PT,WDSZ05,WDSZ01,1,1.2320596897563494
PT,RVSZ01,BTSZ01,1,7.374270412342989
PT,TSSZ04,JESZ04,1,9.916806227147973
VH,BMSZ05,SESZ03,1,14.27805894835435
PT,BMSZ12,DTSZ05,1,4.721981321831133
PT,BPSZ05,CKSZ02,1,2.1993511415909817
PT,BMSZ04,JWSZ03,1,13.851425014428454
PT,HGSZ05,SGSZ06,1,3.420976059234586
PT,KLSZ01,PNSZ04,1,20.93018496188697
VH,TMSZ02,PRSZ02,1,3.040951365203157
PT,BMSZ07,PGSZ02,1,16.948735526097735
VH,PRSZ05,PRSZ03,1,1.3236940820239511
WK,SESZ06,SESZ06,1,0.0
PT,DTSZ05,YSSZ09,1,16.542268951385452
PT,SESZ03,HGSZ01,1,2.534444316060849
VH,SISZ01,BTSZ01,1,11.740151806392166
VH,DTSZ03,DTSZ08,1,1.9011866811956655
VH,BSSZ03,BSSZ02,1,1.034011091901759
PT,TMSZ05,AMSZ02,1,13.666552359191554
VH,BLSZ01,CKSZ06,1,9.386534577206058
VH,TMSZ04,TMSZ04,1,0.0
PT,SESZ04,SESZ04,1,0.0
PT,AMSZ01,SGSZ04,1,2.472488583151166
PT,TMSZ02,TMSZ03,1,1.8211342041293208
PT,KLSZ09,AMSZ05,1,7.990749571720152
PT,CKSZ05,JESZ03,1,6.109884232134044
PT,JESZ02,JESZ02,1,0.0
PT,YSSZ02,SBSZ02,1,1.4775122449880098
PT,TMSZ03,BDSZ05,1,4.130614942004426
PT,CKSZ06,JESZ05,1,7.536802133918281
PT,RCSZ08,YSSZ09,1,14.49148247789724
PT,BTSZ01,CLSZ04,1,2.2642589389246877
PT,NVSZ02,QTSZ03,1,4.977875745472696
PT,HGSZ04,BSSZ02,1,5.031950611348236
VH,WDSZ03,BMSZ02,1,17.802816972491083
WK,CLSZ07,CLSZ06,1,1.060316654864546
PT,QTSZ14,BLSZ02,1,10.615052662655401
PT,TPSZ09,MUSZ01,1,4.431721085270301
VH,TMSZ04,ORSZ02,1,14.057950066761318
PT,SBSZ04,SBSZ03,1,1.203473776478544
PT,SGSZ06,GLSZ02,1,3.2018877641255177
PT,JWSZ08,DTSZ05,1,18.627495770651787
VH,BDSZ05,BDSZ04,1,2.45621100070819
PT,SESZ03,SESZ04,1,0.9952512670910597
PT,BKSZ03,DTSZ08,1,14.624233933341868
PT,BMSZ01,PGSZ04,1,17.726237867190797
PT,WDSZ05,AMSZ01,1,9.851888062274092
PT,BMSZ04,BMSZ02,1,0.94303921872575
WK,PGSZ03,PGSZ02,1,0.8699452159826071
VH,CKSZ05,KLSZ07,1,14.477398370210178
PT,DTSZ11,HGSZ07,1,9.791724438664767
PT,BPSZ04,QTSZ14,1,11.295189018526676
PT,YSSZ01,HGSZ05,1,7.028959688109477
PT,HGSZ03,DTSZ08,1,12.126539078811113
VH,GLSZ01,HGSZ06,1,4.155964086868111
VH,BDSZ04,SRSZ02,1,11.132719283274374
PT,JESZ06,BMSZ13,1,8.729313549082493
PT,AMSZ01,SGSZ04,1,2.472488583151166
PT,HGSZ04,KLSZ08,1,6.992149341827706
VH,TPSZ02,AMSZ02,1,4.546288431833153
PT,WDSZ01,CLSZ01,1,12.287541922785868
PT,TPSZ01,NVSZ01,1,1.9049923646576419
PT,OTSZ04,BPSZ05,1,13.564537305356447
PT,BMSZ02,RCSZ10,1,4.2983143142963165
PT,CLSZ06,CLSZ04,1,0.7914849055353017
PT,PGSZ04,OTSZ01,1,14.525004708992519
PT,TMSZ02,TMSZ02,1,0.0
VH,PGSZ01,SESZ06,1,4.093587833457112
PT,TMSZ04,BDSZ03,1,4.618001435038769
PT,ORSZ02,TPSZ01,1,3.9764216624837263
PT,TMSZ02,TMSZ02,1,0.0
WK,TMSZ04,TMSZ04,1,0.0
PT,DTSZ08,BDSZ06,1,11.654594428434788
WK,SBSZ03,SBSZ09,1,1.3863502500080958
PT,WDSZ03,HGSZ08,1,14.430138214802039
PT,WDSZ03,WDSZ08,1,1.248407850888258
PT,WDSZ06,GLSZ03,1,18.014500194313005
PT,BKSZ07,QTSZ10,1,5.879623108074198
PT,YSSZ08,DTSZ08,1,15.657772783876432
PT,DTSZ11,JWSZ03,1,16.772569277935087
WK,CLSZ06,CLSZ04,1,0.7914849055353017
PT,TPSZ12,BMSZ05,1,8.25169328111352
VH,WDSZ03,YSSZ09,1,3.422882487435982
PT,JWSZ08,JWSZ09,1,0.9403575284652649
PT,BDSZ03,QTSZ14,1,14.438584841693492
PT,TMSZ03,TMSZ04,1,2.188355345903096
PT,WCSZ01,GLSZ04,1,22.8244010293081
WK,DTSZ02,DTSZ12,1,1.1750052093676053
WK,BTSZ03,BKSZ05,1,3.87008978730074
VH,BMSZ07,SRSZ01,1,3.084084908044605
VH,BSSZ02,KLSZ06,1,5.094022940132291
VH,BMSZ12,QTSZ05,1,1.6687032298641558
PT,DTSZ05,PGSZ05,1,14.866252563038174
WK,SESZ06,SESZ04,1,1.4130001556698468
WK,BMSZ13,BMSZ01,1,1.0293958177027167
VH,TMSZ02,TMSZ02,1,0.0
WK,BDSZ03,BDSZ03,1,0.0
PT,PGSZ05,AMSZ10,1,7.808016116352005
PT,NVSZ02,YSSZ09,1,12.688147750674505
WK,JESZ03,JESZ05,1,0.6185017999780152
PT,BDSZ04,TPSZ05,1,8.849765675435894
PT,JWSZ02,JWSZ03,1,1.1903534965573972
WK,CLSZ06,CLSZ04,1,0.7914849055353017
VH,GLSZ05,MPSZ02,1,1.1635787899057473
PT,PRSZ03,QTSZ08,1,19.27386232217561
WK,CKSZ01,CKSZ01,1,0.0
PT,CKSZ05,DTSZ08,1,17.01083945421174
PT,BKSZ08,BKSZ05,1,1.013338466632539
PT,JESZ05,CLSZ04,1,3.174817557630327
VH,NVSZ02,WDSZ03,1,14.476577536121003
PT,JWSZ09,JWSZ08,1,0.9403575284652649
PT,DTSZ08,WDSZ02,1,19.02851164832697
VH,TMSZ04,ORSZ02,1,14.057950066761318
PT,BKSZ09,GLSZ03,1,15.443237528150025
PT,DTSZ03,BDSZ03,1,7.213202254188602
PT,SESZ03,SESZ04,1,0.9952512670910597
VH,MUSZ01,TPSZ04,1,4.142532111064653
VH,TMSZ03,BDSZ02,1,1.426330615584882
VH,BSSZ01,AMSZ06,1,1.9366591055442168
VH,WCSZ01,JWSZ08,1,4.2172435958379735
PT,KLSZ01,SGSZ06,1,3.4801975395945113
PT,SESZ03,KLSZ03,1,8.984708320061996
VH,BKSZ05,DTSZ08,1,12.7470891847542
PT,CKSZ03,DTSZ08,1,16.32472477025659
PT,KLSZ08,JWSZ03,1,16.53997926139715
PT,CKSZ02,CKSZ03,1,1.0663075799099802
PT,TPSZ12,WDSZ02,1,15.289619854493527
PT,BTSZ03,CKSZ06,1,9.104254915027422
VH,PGSZ04,SESZ03,1,1.5480541741474918
PT,TMSZ04,SESZ04,1,9.360905368386307
PT,BDSZ04,TMSZ04,1,2.300713819335355
PT,CKSZ01,DTSZ05,1,15.251694428612858
PT,TPSZ02,CHSZ03,1,17.309823676463257
VH,PGSZ05,PGSZ05,1,0.0
PT,JWSZ03,WCSZ01,1,4.998520485381283
PT,BSSZ03,KLSZ09,1,5.586610266805757
VH,YSSZ01,YSSZ02,1,1.2670184364300072
WK,SBSZ03,SBSZ04,1,1.203473776478544
VH,CLSZ01,JESZ01,1,3.1963693802491866
PT,BDSZ02,HGSZ08,1,4.323126494011093
PT,QTSZ08,BPSZ05,1,9.07185687832771
PT,BPSZ02,QTSZ12,1,11.618072355579544
PT,AMSZ09,PGSZ03,1,6.764710667800791
VH,HGSZ04,HGSZ05,1,0.9713078128166454
PT,CKSZ06,TMSZ05,1,25.8352116825868
VH,GLSZ04,GLSZ04,1,0.0
PT,RCSZ09,JWSZ09,1,17.1177344827433
PT,RCSZ09,BDSZ01,1,7.477315615247277
PT,AMSZ10,BKSZ09,1,10.981094907124511
VH,PRSZ05,CHSZ03,1,5.211054191623277
PT,CKSZ01,JESZ05,1,5.558152501454506
PT,TPSZ04,TPSZ04,1,0.0
PT,DTSZ05,SBSZ03,1,18.459820913519966
PT,BMSZ01,BMSZ09,1,2.9903941812532513
VH,BMSZ08,BMSZ13,1,1.8899283256861659
PT,PRSZ05,DTSZ01,1,13.862695353092404
PT,KLSZ06,KLSZ01,1,1.3008041598955091
PT,YSSZ08,BDSZ05,1,15.356301195737661
WK,KLSZ09,KLSZ06,1,1.2342218670774447
WK,JESZ02,JESZ05,1,0.9177132998918662
PT,JWSZ09,WCSZ01,1,4.867229736806335
PT,YSSZ09,BKSZ05,1,11.228819657285023
PT,SESZ03,BMSZ01,1,16.556470939668788
PT,SESZ02,BSSZ01,1,8.743758676856658
VH,QTSZ14,BMSZ01,1,2.3310314719625698
PT,MPSZ03,GLSZ05,1,1.8762855558336555
PT,SBSZ05,SISZ01,1,22.652299348990176
WK,AMSZ02,AMSZ02,1,0.0
PT,OTSZ03,BMSZ04,1,1.9278935544172855
VH,BDSZ05,MPSZ02,1,2.1775499489765475
VH,JWSZ09,JWSZ08,1,0.9403575284652649
WK,NVSZ01,NVSZ02,1,1.267584011192419
PT,BDSZ03,BSSZ02,1,8.520774969540463
PT,SGSZ04,SESZ05,1,3.576088234253757
PT,AMSZ12,BMSZ06,1,10.787385448797423
PT,BKSZ05,BTSZ06,1,5.355356877453587
WK,SESZ03,SESZ05,1,1.1358929114864125
PT,BMSZ03,BMSZ14,1,1.1980546391986036
PT,GLSZ05,SRSZ02,1,6.705669411494558
PT,BSSZ01,NVSZ01,1,4.140712133667812
WK,HGSZ05,HGSZ05,1,0.0
PT,BMSZ01,SGSZ06,1,11.24835862468767
PT,BDSZ04,KLSZ06,1,8.81940552503087
PT,BSSZ01,RCSZ01,1,5.827219666859465
PT,JESZ03,BKSZ06,1,1.1909656872383647
PT,JWSZ04,JWSZ08,1,3.131770663243337
PT,BKSZ04,QTSZ05,1,8.85789354607472
PT,HGSZ08,HGSZ08,1,0.0
WK,JESZ05,JESZ05,1,0.0
PT,DTSZ11,PRSZ05,1,15.774690388263947
PT,DTSZ02,MUSZ01,1,1.1386941693900328
PT,HGSZ03,SESZ03,1,1.698597032170489
PT,QTSZ05,DTSZ07,1,4.629752101305086
PT,WDSZ01,GLSZ03,1,17.377639969454684
PT,BMSZ15,CKSZ03,1,15.015511324424141
PT,WDSZ01,TMSZ02,1,20.7589684499746
WK,PGSZ05,PGSZ05,1,0.0
PT,DTSZ08,NTSZ02,1,4.2092358323046035
VH,ORSZ02,YSSZ02,1,14.770352085047518
PT,DTSZ02,BSSZ02,1,6.9468318606418515
VH,QTSZ10,JWSZ09,1,9.508178493673038
VH,JWSZ02,JESZ02,1,3.1372441265674205
WK,YSSZ03,YSSZ01,1,1.0015506147644606
PT,JESZ05,TMSZ02,1,23.304310785649946
PT,PGSZ04,BDSZ04,1,7.660949513374884
PT,SESZ02,SESZ02,1,0.0
PT,QTSZ08,BKSZ03,1,8.383940950090771
PT,TPSZ06,WDSZ05,1,13.599998126994562
PT,GLSZ05,SESZ06,1,9.03119269710631
PT,HGSZ01,PGSZ04,1,3.5502218701890134
PT,MUSZ01,QTSZ05,1,4.117127913434588
PT,ORSZ02,BSSZ03,1,5.440020592433535
PT,QTSZ06,YSSZ01,1,15.301230857641562
PT,BMSZ01,OTSZ03,1,3.5711825897935023
PT,OTSZ04,KLSZ07,1,3.282401682495864
PT,JESZ05,WDSZ05,1,11.41307475070591
PT,TMSZ05,TMSZ03,1,4.262471447978868
PT,ORSZ02,YSSZ09,1,13.985649668373252
PT,SBSZ01,YSSZ01,1,2.414191577362601
VH,TMSZ02,AMSZ01,1,11.785359020726633
PT,AMSZ04,BSSZ02,1,1.2856971269799196
PT,BSSZ01,TPSZ06,1,3.7352266707219957
PT,SESZ03,BMSZ01,1,16.556470939668788
PT,BKSZ07,QTSZ11,1,6.47420233355883
PT,SESZ03,ORSZ01,1,12.528805832155784
PT,JWSZ03,PNSZ02,1,6.960677702920307
PT,QTSZ09,QTSZ11,1,1.7084459320264545
VH,DTSZ02,DTSZ09,1,2.0107231382468744
PT,JWSZ03,TSSZ03,1,8.177726258945059
PT,AMSZ01,YSSZ09,1,6.723825276326214
PT,QTSZ14,TMSZ02,1,19.393775280649596
VH,DTSZ01,JWSZ09,1,17.708959617548228
PT,JESZ05,BMSZ03,1,9.701427336641165
PT,DTSZ12,SESZ02,1,12.694039405502535
VH,YSSZ03,BDSZ01,1,12.425396513840122
PT,GLSZ05,SESZ04,1,8.677098780927729
PT,DTSZ08,BSSZ01,1,8.978277793837487
PT,GLSZ05,PNSZ01,1,24.344907950026858
PT,WCSZ01,SGSZ03,1,20.433213957725354
PT,TPSZ03,TNSZ04,1,4.993025179025489
PT,HGSZ02,BMSZ01,1,14.642734911480817
PT,KLSZ06,ORSZ03,1,2.4916492722728734
PT,BKSZ07,AMSZ10,1,11.44848228504245
VH,BMSZ14,BMSZ08,1,1.0887215762005331
PT,JWSZ02,BMSZ01,1,14.260519517821443
PT,SESZ06,HGSZ05,1,1.6602232514061128
VH,BDSZ04,KLSZ08,1,8.049587042147454
PT,BPSZ05,OTSZ03,1,13.711061778163108
VH,NVSZ02,TMSZ02,1,12.726796719617527
PT,BKSZ04,SBSZ08,1,13.243400608549852
PT,BMSZ10,QTSZ14,1,4.1471059691285825
PT,CLSZ08,QTSZ11,1,1.6690334654623837
PT,DTSZ05,TMSZ04,1,13.084189965658855
PT,BSSZ03,JESZ05,1,12.404837156885637
WK,YSSZ02,YSSZ03,1,1.4819530444688982
PT,WDSZ04,TPSZ06,1,12.572399663731021
VH,DTSZ08,BDSZ04,1,11.271097145894494
PT,TPSZ04,SRSZ02,1,5.164342996287454
VH,AMSZ02,SGSZ04,1,1.7836922077669188
PT,WDSZ03,DTSZ02,1,17.50023977974413
PT,QTSZ10,WDSZ05,1,13.945699033489268
PT,QTSZ09,CLSZ04,1,1.3596505286588076
PT,PGSZ05,DTSZ11,1,15.588057467208834
PT,QTSZ06,SESZ02,1,15.414003912629743
PT,NVSZ05,AMSZ02,1,5.148665728650164
WK,HGSZ04,HGSZ04,1,0.0
PT,DTSZ01,BDSZ04,1,9.548239775598132
PT,JWSZ08,JESZ07,1,4.693847274083017
PT,DTSZ08,BPSZ04,1,13.733227728729675
PT,DTSZ01,OTSZ03,1,2.5354518837554263
WK,WDSZ01,WDSZ02,1,0.7905033315597753
PT,WDSZ09,WDSZ06,1,1.5712668037671202
PT,SGSZ06,HGSZ07,1,1.8431609549072046
PT,NVSZ03,BSSZ03,1,3.6470891796466782
VH,JWSZ09,BKSZ07,1,5.441460194036724
WK,PRSZ03,PRSZ03,1,0.0
VH,DTSZ11,PGSZ04,1,14.76554723116788
VH,NVSZ01,GLSZ05,1,5.341235918275995
PT,TMSZ05,SESZ05,1,10.754348650012535
PT,RVSZ03,DTSZ05,1,2.4594545603049713
VH,MPSZ03,BDSZ06,1,4.603267741098764
WK,HGSZ01,HGSZ02,1,0.7510371002354921
VH,TMSZ03,TMSZ04,1,2.188355345903096
PT,YSSZ04,YSSZ01,1,0.916928626122495
PT,CLSZ04,BTSZ01,1,2.2642589389246877
VH,BSSZ01,RCSZ01,1,5.827219666859465
PT,BTSZ01,SBSZ05,1,14.157905073851396
PT,SESZ04,JESZ10,1,19.373025942840382
VH,BDSZ06,TMSZ04,1,2.3820541097862336
PT,CLSZ06,CLSZ04,1,0.7914849055353017
PT,DTSZ11,YSSZ09,1,17.45003162543771
PT,PGSZ02,WDSZ02,1,12.711092372017745
PT,WDSZ02,QTSZ08,1,15.752865950344395
WK,HGSZ04,HGSZ04,1,0.0
WK,DTSZ01,DTSZ01,1,0.0
PT,MPSZ03,GLSZ04,1,2.9661621130342146
PT,GLSZ04,DTSZ11,1,5.5301729837225455
VH,BMSZ01,BMSZ01,1,0.0
PT,JWSZ03,BKSZ09,1,4.235243182189691
VH,NVSZ01,PGSZ04,1,10.197735624095891
PT,QTSZ06,BMSZ01,1,2.9869559379929176
PT,SGSZ01,ORSZ02,1,9.461940665569058
PT,PRSZ02,PGSZ03,1,5.421565134090198
PT,CKSZ05,JESZ05,1,6.61088102296615
PT,TMSZ02,TMSZ02,1,0.0
VH,QTSZ01,QTSZ02,1,0.8612108103401749
PT,JWSZ03,CLSZ04,1,6.208507161996366
WK,BMSZ07,QTSZ05,1,1.09184867404237
PT,YSSZ09,RCSZ03,1,14.237404031064775
PT,RCSZ10,OTSZ03,1,2.421670523075443
PT,BKSZ05,SGSZ05,1,11.067846132080467
VH,CHSZ03,BSSZ01,1,18.792322966416567
PT,SRSZ01,TPSZ06,1,5.597516918055273
PT,TMSZ02,TPSZ06,1,10.481968959253626
PT,QTSZ14,OTSZ03,1,5.4614161126036045
PT,BMSZ04,BPSZ04,1,11.884358071727528
PT,JWSZ08,TSSZ03,1,5.239296588024382
PT,SESZ06,DTSZ05,1,12.71284398765897
PT,TMSZ01,CHSZ01,1,5.525533743582612
WK,BDSZ04,BDSZ04,1,0.0
PT,PRSZ06,PRSZ03,1,2.5956684885136503
PT,KLSZ03,BTSZ02,1,9.341803983202578
PT,DTSZ03,SESZ04,1,11.868442230052084
VH,TMSZ02,TMSZ02,1,0.0
VH,WDSZ03,SBSZ08,1,2.510010374383955
VH,TMSZ02,CHSZ03,1,5.590892298049903
PT,BTSZ08,ORSZ02,1,3.3060862151826953
WK,BKSZ03,BKSZ03,1,0.0
PT,BPSZ02,NTSZ03,1,11.55512898661966
PT,QTSZ01,QTSZ12,1,2.925800347769965
WK,BDSZ04,BDSZ04,1,0.0
PT,TMSZ03,MUSZ03,1,11.23798501973583
PT,CHSZ02,BMSZ17,1,19.42502563979064
VH,BSSZ01,TNSZ01,1,4.949979267570858
PT,BKSZ01,BPSZ05,1,1.2221236874947188
PT,CKSZ02,DTSZ03,1,15.653127206443383
PT,CKSZ02,CKSZ01,1,1.1548840286224726
VH,BTSZ01,TMSZ05,1,21.979371095661232
PT,CKSZ03,AMSZ03,1,12.22626711295956
PT,SESZ03,DTSZ11,1,13.837438823367988
PT,DTSZ02,DTSZ02,1,0.0
VH,TPSZ02,BDSZ03,1,7.788744497305076
PT,NVSZ02,BSSZ03,1,3.75325190070528
PT,BMSZ01,BPSZ04,1,12.823229291991334
VH,BTSZ01,TNSZ04,1,5.279231030204021
VH,SESZ05,RCSZ01,1,9.413854086676542
PT,BLSZ01,BPSZ05,1,8.44972105576737
WK,CKSZ03,CKSZ03,1,0.0
PT,JWSZ02,JWSZ09,1,1.1909513911077283
WK,SESZ04,SESZ04,1,0.0
PT,KLSZ05,DTSZ03,1,2.0454217248159847
PT,RCSZ03,AMSZ12,1,8.655551301012027
PT,BDSZ06,BDSZ04,1,1.3781452505148277
PT,YSSZ02,OTSZ03,1,17.59409349393105
PT,QTSZ08,JWSZ09,1,10.935246479643997
PT,RCSZ01,KLSZ08,1,1.58143894245887
PT,BSSZ03,ORSZ02,1,5.440020592433535
PT,PRSZ03,PLSZ01,1,2.4641895367410624
PT,GLSZ04,DTSZ03,1,3.653010975992008
PT,DTSZ05,SGSZ04,1,8.957111657249374
PT,WDSZ04,JESZ08,1,13.938512597246916
WK,NVSZ02,NVSZ02,1,0.0
PT,PGSZ04,KLSZ06,1,10.981786876801555
VH,GLSZ04,SGSZ06,1,4.439079275793445
PT,JWSZ09,PGSZ05,1,24.597564726808653
PT,BMSZ01,JESZ03,1,10.715246655786919
PT,PRSZ06,WDSZ03,1,20.081189931225925
PT,GLSZ02,QTSZ08,1,10.953406451225664
WK,TMSZ02,TMSZ02,1,0.0
VH,BKSZ05,CKSZ03,1,3.7324497524941984
PT,TPSZ01,YSSZ06,1,7.115719034405425
PT,DTSZ08,TMSZ04,1,13.571499451265936
VH,PRSZ03,PRSZ05,1,1.3236940820239511
PT,WDSZ03,SBSZ09,1,1.4977107594974173
PT,QTSZ05,OTSZ03,1,4.389088082585871
VH,TPSZ12,SGSZ06,1,2.167929743490486
PT,YSSZ03,AMSZ12,1,4.998114463022651
WK,WDSZ01,WDSZ05,1,1.2320596897563494
WK,KLSZ07,KLSZ07,1,0.0
PT,JWSZ09,QTSZ08,1,10.935246479643997
PT,OTSZ03,BKSZ05,1,12.22536847792857
VH,CHSZ03,BDSZ01,1,10.248710691630993
PT,HGSZ02,GLSZ04,1,6.3471538709113
PT,GLSZ03,BDSZ02,1,3.505008869857587
PT,SBSZ03,TSSZ06,1,30.18925614650171
PT,BPSZ05,DTSZ02,1,13.400645284957236
PT,KLSZ01,KLSZ06,1,1.3008041598955091
PT,CLSZ09,AMSZ02,1,13.200234692753774
PT,MPSZ03,DTSZ01,1,5.745123952267231
PT,JESZ05,CLSZ04,1,3.174817557630327
PT,TMSZ01,OTSZ01,1,14.247513396407532
WK,JESZ05,JESZ05,1,0.0
PT,SGSZ06,TPSZ07,1,2.6285156883266594
VH,TMSZ04,WDSZ05,1,21.85074443141612
PT,QTSZ08,SGSZ04,1,11.048009930792105
PT,AMSZ03,QTSZ09,1,10.522409111743627
PT,BKSZ09,PNSZ02,1,10.328317355016564
VH,WDSZ03,SRSZ02,1,17.516714261418265
PT,QTSZ13,PRSZ03,1,20.937574850432718
PT,TMSZ03,HGSZ07,1,5.56262992854664
PT,DTSZ11,HGSZ08,1,8.52345932612555
VH,WDSZ09,WDSZ09,1,0.0
WK,BPSZ05,BPSZ05,1,0.0
PT,WDSZ01,WDSZ03,1,1.9549224562619225
PT,DTSZ01,JWSZ09,1,17.708959617548228
PT,NVSZ01,TMSZ04,1,11.565714256539229
PT,YSSZ03,AMSZ10,1,4.7060653668352295
PT,JESZ06,JWSZ01,1,5.605138670179148
VH,TMSZ03,PRSZ02,1,3.4468681481832695
PT,HGSZ07,OTSZ03,1,9.78785739477459
VH,TMSZ03,ORSZ02,1,12.45389772749502
VH,BSSZ03,TPSZ01,1,1.6628552692300111
PT,KLSZ03,BKSZ05,1,12.872954482964369
PT,PRSZ03,KLSZ08,1,11.207236418902971
PT,SBSZ01,CLSZ07,1,17.422473951472767
WK,HGSZ05,HGSZ05,1,0.0
PT,ORSZ02,WDSZ04,1,14.45768845722655
PT,MUSZ03,TMSZ03,1,11.23798501973583
VH,JWSZ03,QTSZ12,1,10.727796426663867
VH,WDSZ01,WDSZ04,1,1.4487914875070382
PT,PGSZ03,DTSZ03,1,13.004073840473902
